33
Ano,Mes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1957;08; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 0; 0; 26
1957;09; 0; 0; 2; 81; 0; 1; 0; 480; 85; 5; 0; 0; 140; 0; 0; 31; 0; 0; 0; 62; 6; 13; 319; 4; 0; 0; 0; 0; 0; 0; 9999
1957;10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 4; 109; 0; 0; 0; 0; 0; 100; 0; 0; 0; 0; 0; 31; 1; 471; 0; 0; 0; 0
1957;11; 0; 0; 55; 0; 0; 0; 91; 49; 0; 0; 0; 33; 0; 9; 0; 197; 33; 14; 65; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9999
1957;12; 31; 42; 0; 29; 0; 0; 0; 0; 0; 0; 11; 127; 100; 86; 363; 222; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 35; 0; 0; 132
1958;01; 0; 225; 0; 0; 0; 0; 0; 0; 0; 0; 161; 0; 0; 472; 12; 100; 0; 81; 0; 38; 145; 0; 11; 0; 139; 0; 100; 0; 0; 0; 0
1958;02; 0; 0; 0; 0; 0; 2; 32; 0; 0; 0; 0; 0; 0; 54; 0; 0; 32; 0; 132; 245; 0; 0; 0; 0; 186; 192; 123; 0; 9999; 9999; 9999
1958;03; 181; 0; 0; 0; 232; 0; 0; 0; 0; 0; 0; 0; 0; 0; 199; 147; 284; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 21; 0; 191
1958;04; 219; 0; 0; 0; 0; 0; 0; 122; 121; 0; 300; 0; 0; 0; 0; 0; 0; 121; 0; 0; 0; 1; 2; 0; 0; 0; 0; 0; 0; 12; 9999
1958;05; 2; 22; 73; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 31; 431; 39; 100; 0; 0; 0; 0; 0; 0; 0; 0
1958;06; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 32; 131; 1346; 41; 131; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9999
1958;07; 0; 0; 0; 0; 0; 0; 0; 0; 97; 231; 0; 0; 0; 0; 0; 92; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1958;08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 191; 0; 0
1958;09; 0; 0; 0; 11; 0; 0; 91; 61; 121; 0; 0; 0; 114; 827; 178; 0; 0; 0; 0; 0; 0; 0; 0; 51; 100; 3; 0; 0; 0; 0; 9999
1958;10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 514; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 391; 0; 21; 383; 132; 51; 0; 52; 12
