33
Ano,Mes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1971;03; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 13; 0; 66; 0; 89; 44; 0; 0
1971;04; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 82; 19; 0; 0; 0; 313; 461; 0; 0; 0; 0; 0; 0; 0; 0; 9999
1971;05; 0; 0; 414; 0; 115; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 287; 0; 0; 0; 0; 0
1971;06; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 128; 327; 2; 0; 204; 0; 0; 454; 0; 0; 0; 209; 0; 0; 0; 0; 0; 0; 0; 9999
1971;07; 0; 18; 0; 492; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 214; 0
1971;08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1971;09; 0; 0; 0; 0; 0; 0; 0; 0; 108; 0; 0; 311; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 265; 0; 86; 0; 0; 0; 9999
1971;10; 96; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 364; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 112; 0; 0; 0; 0; 0; 0
1971;11; 0; 856; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 524; 251; 0; 0; 0; 0; 0; 0; 0; 16; 0; 0; 0; 9999
1971;12; 198; 0; 0; 474; 0; 0; 0; 0; 199; 0; 0; 0; 109; 201; 0; 0; 0; 0; 0; 0; 0; 0; 0; 621; 0; 0; 0; 0; 0; 128; 0
1972;01; 0; 0; 0; 0; 96; 0; 108; 293; 0; 37; 0; 97; 152; 97; 63; 0; 0; 0; 1; 0; 0; 0; 374; 475; 632; 63; 132; 175; 0; 0; 0
1972;02; 147; 0; 14; 198; 262; 198; 0; 361; 151; 0; 0; 27; 504; 98; 14; 436; 0; 0; 5; 43; 691; 352; 303; 1; 0; 0; 274; 0; 0; 9999; 9999
1972;03; 0; 0; 0; 0; 343; 0; 0; 0; 432; 298; 0; 0; 0; 256; 0; 1; 0; 2; 198; 1; 2; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0
1972;04; 0; 389; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 82; 0; 0; 1; 0; 0; 3; 0; 0; 0; 2; 0; 193; 0; 0; 0; 9999
1972;05; 0; 0; 0; 0; 0; 0; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 13; 0; 2; 4; 0; 0; 183; 612; 0; 15; 0; 0; 0; 34; 0
1972;06; 0; 0; 0; 69; 0; 0; 0; 0; 0; 0; 0; 0; 28; 13; 0; 0; 0; 0; 0; 0; 0; 0; 24; 0; 11; 0; 0; 0; 0; 0; 9999
1972;07; 16; 0; 0; 0; 0; 0; 43; 258; 31; 46; 206; 58; 41; 313; 68; 16; 0; 0; 0; 49; 0; 0; 0; 1; 0; 0; 438; 83; 0; 0; 0
1972;08; 0; 0; 0; 21; 0; 0; 0; 0; 0; 31; 12; 0; 196; 24; 0; 0; 0; 231; 82; 0; 0; 0; 0; 0; 0; 0; 31; 46; 0; 224; 0
1972;09; 0; 0; 0; 0; 3; 0; 1; 0; 0; 0; 0; 235; 81; 0; 0; 32; 0; 0; 0; 0; 150; 0; 0; 0; 0; 0; 0; 247; 383; 164; 9999
1972;10; 198; 269; 595; 238; 584; 18; 0; 0; 0; 65; 168; 238; 0; 148; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 105; 168; 257; 31
1972;11; 431; 78; 168; 0; 0; 0; 0; 98; 89; 0; 34; 12; 0; 0; 121; 455; 0; 0; 0; 62; 279; 0; 0; 0; 189; 0; 0; 0; 0; 0; 9999
1972;12; 237; 25; 0; 18; 13; 0; 0; 7; 0; 0; 0; 10; 0; 0; 0; 0; 0; 4; 0; 0; 7; 205; 3; 0; 1; 0; 190; 0; 17; 87; 219
1973;01; 10; 0; 0; 0; 0; 0; 0; 49; 0; 0; 0; 129; 276; 0; 67; 4; 0; 0; 0; 246; 52; 448; 62; 38; 242; 0; 0; 0; 0; 0; 0
1973;02; 0; 10; 0; 348; 418; 269; 0; 0; 0; 0; 0; 0; 108; 23; 73; 6; 160; 0; 58; 6; 0; 0; 0; 0; 0; 0; 223; 0; 9999; 9999; 9999
1973;03; 0; 0; 9; 52; 0; 0; 0; 8; 224; 4; 0; 0; 0; 0; 0; 0; 0; 207; 115; 0; 0; 523; 0; 0; 0; 0; 0; 0; 0; 5; 101
1973;04; 0; 0; 0; 6; 0; 0; 0; 0; 73; 0; 347; 103; 0; 37; 0; 0; 0; 0; 60; 0; 511; 0; 69; 0; 0; 0; 0; 0; 0; 0; 9999
