33
Ano,Mes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1974;07; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999
1974;08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 19; 0; 44; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1974;09; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 133; 0; 0; 0; 0; 0; 83; 0; 207; 17; 9999
1974;10; 5; 21; 0; 0; 321; 0; 0; 0; 0; 7; 0; 0; 0; 0; 0; 0; 60; 0; 2; 12; 0; 0; 0; 20; 290; 150; 0; 144; 6; 183; 0
1974;11; 0; 0; 0; 0; 0; 164; 8; 0; 0; 0; 0; 0; 254; 0; 0; 0; 0; 0; 0; 0; 38; 117; 0; 0; 0; 0; 0; 93; 38; 12; 9999
1974;12; 0; 0; 254; 36; 376; 555; 354; 0; 0; 0; 0; 327; 28; 0; 27; 325; 54; 156; 60; 19; 164; 289; 36; 168; 280; 24; 0; 334; 22; 36; 224
1975;01; 380; 98; 0; 0; 0; 0; 111; 7; 0; 0; 103; 133; 120; 0; 17; 0; 0; 0; 164; 0; 0; 0; 0; 0; 1; 308; 310; 0; 354; 15; 183
1975;02; 26; 184; 0; 0; 73; 101; 27; 69; 3; 231; 19; 0; 0; 0; 0; 0; 105; 0; 156; 73; 0; 0; 108; 0; 74; 29; 0; 109; 9999; 9999; 9999
1975;03; 143; 0; 2; 0; 0; 64; 0; 0; 193; 0; 0; 0; 0; 0; 0; 0; 0; 0; 83; 452; 0; 0; 256; 148; 0; 0; 0; 8; 9; 9; 8
1975;04; 30; 98; 2; 0; 0; 0; 0; 0; 81; 26; 324; 3; 0; 0; 2; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9999
1975;05; 5; 0; 168; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1975;06; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 51; 9999
1975;07; 0; 0; 0; 336; 0; 48; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1975;08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1975;09; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 11; 0; 0; 0; 60; 0; 0; 9999
1975;10; 70; 0; 36; 248; 0; 35; 0; 0; 39; 0; 0; 45; 0; 82; 0; 0; 300; 181; 169; 61; 0; 0; 0; 0; 0; 5; 0; 0; 0; 26; 73
1975;11; 0; 62; 0; 0; 0; 0; 404; 0; 36; 670; 0; 524; 0; 0; 0; 71; 59; 10; 2; 0; 20; 222; 0; 130; 307; 16; 253; 25; 0; 5; 9999
1975;12; 462; 214; 71; 0; 20; 0; 0; 80; 0; 0; 0; 24; 15; 498; 211; 0; 0; 23; 0; 0; 0; 2; 6; 54; 377; 30; 0; 70; 0; 0; 0
1976;01; 201; 122; 18; 133; 151; 0; 148; 995; 0; 0; 0; 24; 0; 0; 0; 72; 2; 0; 0; 54; 167; 110; 0; 0; 15; 0; 0; 16; 182; 0; 0
1976;02; 103; 285; 229; 145; 25; 23; 129; 213; 34; 14; 0; 0; 0; 2; 873; 26; 62; 100; 28; 246; 64; 23; 0; 723; 12; 28; 53; 18; 0; 9999; 9999
1976;03; 14; 6; 206; 12; 0; 0; 0; 0; 23; 54; 1; 2; 0; 68; 5; 0; 103; 12; 115; 36; 108; 32; 15; 153; 21; 6; 108; 2; 35; 5; 40
1976;04; 30; 50; 5; 12; 1; 0; 3; 150; 23; 60; 253; 61; 5; 86; 104; 125; 0; 3; 1; 1; 52; 2; 0; 1; 0; 2; 0; 1; 2; 0; 9999
1976;05; 2; 1; 0; 1; 2; 0; 3; 1; 12; 0; 0; 0; 4; 0; 0; 7; 0; 0; 0; 28; 67; 0; 0; 0; 0; 45; 0; 52; 543; 58; 0
1976;06; 0; 0; 0; 0; 0; 40; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9999
1976;07; 0; 0; 378; 0; 0; 0; 0; 0; 0; 158; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 27; 0; 0; 0; 0; 0; 0; 0; 0; 0
1976;08; 0; 0; 0; 0; 0; 33; 0; 0; 0; 8; 0; 18; 29; 482; 226; 0; 0; 0; 0; 162; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1976;09; 0; 0; 0; 0; 26; 68; 13; 0; 0; 0; 0; 0; 0; 85; 353; 402; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 448; 0; 9999
1976;10; 0; 13; 0; 0; 0; 488; 0; 0; 429; 154; 0; 0; 0; 0; 0; 0; 147; 60; 64; 23; 0; 0; 0; 0; 41; 0; 0; 0; 0; 32; 0
1976;11; 148; 84; 0; 12; 241; 74; 0; 0; 0; 0; 0; 0; 145; 0; 0; 414; 0; 0; 0; 0; 251; 0; 12; 0; 0; 74; 132; 95; 24; 161; 9999
1976;12; 29; 15; 0; 0; 435; 0; 0; 81; 0; 16; 407; 87; 3; 0; 208; 18; 381; 2; 3; 4; 185; 63; 0; 116; 36; 84; 90; 262; 1; 0; 0
1977;01; 1; 123; 0; 56; 55; 32; 324; 37; 30; 0; 0; 0; 0; 2; 72; 0; 22; 278; 66; 394; 2; 1; 27; 7; 166; 155; 225; 93; 0; 6; 34
1977;02; 67; 34; 4; 92; 12; 1; 0; 2; 17; 0; 1; 0; 0; 0; 0; 0; 0; 0; 3; 0; 53; 0; 5; 101; 77; 47; 0; 12; 9999; 9999; 9999
1977;03; 117; 0; 655; 0; 4; 0; 9; 0; 0; 0; 0; 1; 0; 0; 5; 0; 0; 30; 29; 8; 37; 214; 15; 2; 0; 0; 19; 0; 2; 0; 322
1977;04; 2; 2; 0; 125; 36; 6; 0; 0; 7; 189; 23; 0; 0; 0; 0; 0; 0; 0; 23; 82; 5; 272; 0; 0; 0; 0; 0; 0; 0; 0; 9999
1977;05; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 16; 13; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1977;06; 0; 0; 15; 4; 11; 1; 0; 0; 0; 0; 0; 0; 0; 0; 33; 12; 1; 0; 0; 0; 0; 41; 12; 0; 32; 0; 0; 0; 0; 0; 9999
