33
Ano,Mes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1971;01; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 9999; 49; 161; 458; 121; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1971;02; 55; 0; 0; 0; 0; 0; 0; 0; 0; 135; 238; 261; 0; 44; 0; 0; 0; 0; 0; 162; 72; 0; 0; 0; 493; 6; 17; 15; 9999; 9999; 9999
1971;03; 0; 0; 0; 0; 0; 117; 151; 0; 38; 117; 320; 337; 42; 35; 0; 0; 0; 27; 0; 0; 0; 295; 0; 0; 388; 147; 0; 130; 156; 0; 166
1971;04; 0; 0; 0; 0; 0; 0; 0; 0; 246; 80; 0; 0; 0; 0; 0; 0; 79; 0; 0; 0; 0; 104; 54; 0; 0; 0; 0; 0; 0; 0; 9999
1971;05; 0; 0; 219; 0; 91; 3; 0; 0; 33; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 56; 135; 0; 0; 0; 0; 0
1971;06; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 137; 66; 0; 0; 232; 19; 331; 261; 10; 22; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9999
1971;07; 0; 0; 0; 0; 55; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 213; 0
1971;08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1971;09; 0; 0; 0; 0; 0; 0; 0; 0; 182; 0; 0; 128; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 259; 28; 0; 0; 233; 0; 9999
1971;10; 220; 0; 0; 0; 0; 0; 0; 223; 0; 0; 96; 202; 11; 0; 0; 0; 74; 0; 0; 0; 0; 0; 0; 0; 63; 0; 0; 0; 0; 0; 0
1971;11; 0; 425; 0; 59; 0; 0; 0; 0; 0; 56; 0; 0; 17; 0; 0; 0; 0; 0; 14; 0; 0; 0; 0; 12; 282; 0; 3; 0; 0; 0; 9999
1971;12; 56; 0; 0; 224; 0; 0; 364; 0; 173; 142; 0; 0; 339; 171; 74; 0; 0; 0; 133; 10; 0; 0; 0; 410; 30; 74; 0; 0; 0; 23; 0
1972;01; 0; 53; 0; 135; 0; 0; 0; 322; 0; 30; 0; 119; 15; 0; 0; 24; 0; 119; 23; 124; 0; 273; 318; 406; 0; 30; 215; 0; 234; 116; 3
1972;02; 156; 0; 139; 0; 0; 0; 0; 0; 394; 0; 0; 0; 0; 0; 172; 44; 0; 0; 27; 273; 56; 66; 100; 0; 0; 0; 18; 51; 0; 9999; 9999
1972;03; 0; 0; 0; 0; 0; 378; 0; 0; 0; 17; 0; 53; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 127; 0; 0; 0; 0; 0
